sFileNumber,vOffice,vCoverageType,vState,vProduct,vTransaction,nLoanAmount,nLienAmounts,nEquity,nLiens,nActions,nAuditEntries,nTotalExceptions,nTotalNotes,oCancelled,oNumDays
17-511969,2,3860,WA,Property Report / O&E - Title Only,Uninsured (Info Products),"12,000.00","217,800.00","-205,800.00",1.00,49.00,615.00,4.00,14.00,0.00,34.00
17-511970,2,3863,CA,Title Only,Refinance,"200,000.00","625,500.00","-425,500.00",1.00,54.00,906.00,19.00,15.00,0.00,25.00
17-511971,2,3860,CO,Property Report / O&E - Title Only,Uninsured (Info Products),"45,000.00","131,000.00","-86,000.00",1.00,36.00,486.00,5.00,8.00,0.00,42.00
2301-206234,1,3863,TX,Title and Escrow,Reverse Mortgage,"129,429.00",0.00,"129,429.00",0.00,83.00,"1,456.00",5.00,58.00,0.00,53.00
17-511972,2,3863,CA,Property Report / O&E - Title Only,Uninsured (Info Products),"167,050.00","349,200.00","-182,150.00",1.00,32.00,525.00,6.00,7.00,0.00,34.00
17-511973,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),"50,000.00","255,050.00","-205,050.00",1.00,37.00,606.00,3.00,10.00,0.00,41.00
17-511974,2,3860,OR,Property Report / O&E & Full Escrow,Uninsured (Info Products),"240,000.00","356,000.00","-116,000.00",2.00,68.00,"1,029.00",7.00,18.00,0.00,41.00
2301-206235,1,3860,SC,Title and Escrow,Reverse Mortgage,"49,849.00","69,500.00","-19,651.00",1.00,73.00,"1,203.00",19.00,42.00,0.00,27.00
2301-206236,1,3860,GA,Title and Escrow,Reverse Mortgage,"143,000.00",0.00,"143,000.00",0.00,50.00,387.00,1.00,15.00,1.00,45.00
2301-206237,1,3863,CA,Title and Escrow,Reverse Mortgage,"312,750.00","70,000.00","242,750.00",1.00,70.00,"1,121.00",17.00,36.00,0.00,31.00
2301-206239,1,3863,CA,Title and Escrow,Reverse Mortgage,"469,125.00",0.00,"469,125.00",0.00,77.00,"1,269.00",19.00,36.00,0.00,49.00
2301-206240,1,3860,LA,Title and Escrow,Reverse Mortgage,"220,000.00","331,649.75","-111,649.75",4.00,54.00,612.00,26.00,21.00,1.00,45.00
17-511976,2,3860,IA,Title Only,Refinance,"223,671.00",0.00,"223,671.00",0.00,26.00,248.00,1.00,5.00,1.00,45.00
2301-206242,1,3860,DC,Title and Escrow,Reverse Mortgage,"495,000.00","600,000.00","-105,000.00",1.00,47.00,430.00,20.00,6.00,1.00,45.00
17-511980,2,3863,CA,Title Only,Refinance,"255,000.00","37,720.00","217,280.00",1.00,45.00,708.00,18.00,16.00,0.00,45.00
2301-206244,1,3863,FL,Title and Escrow,Reverse Mortgage,"390,000.00","186,000.00","204,000.00",1.00,58.00,531.00,25.00,13.00,1.00,45.00
17-511982,2,3860,AL,Title Only,Refinance,"112,365.00","113,781.70","-1,416.70",2.00,59.00,902.00,22.00,22.00,0.00,46.00
2301-206247,1,3863,FL,Title and Escrow,Reverse Mortgage,"195,270.00","155,583.05","39,686.95",2.00,92.00,"1,383.00",30.00,42.00,0.00,44.00
17-511988,2,3863,CA,Title & Full Escrow,Refinance,"184,300.00","348,608.17","-164,308.17",5.00,58.00,634.00,22.00,11.00,1.00,45.00
17-511989,2,3863,CA,LCP - Title Only,Refinance,"69,250.00","465,500.00","-396,250.00",3.00,37.00,662.00,7.00,19.00,0.00,32.00
2301-206249,1,3860,MD,Title and Escrow,Reverse Mortgage,"60,000.00",0.00,"60,000.00",0.00,48.00,257.00,2.00,5.00,1.00,45.00
17-511990,2,3863,CA,Title Only,Refinance,"60,000.00","50,000.00","10,000.00",1.00,40.00,759.00,19.00,9.00,0.00,44.00
17-511991,2,3863,CA,Title Only,Refinance,"50,000.00","316,800.00","-266,800.00",2.00,40.00,687.00,19.00,10.00,0.00,35.00
2301-206250,1,3860,TX,Title and Escrow,Reverse Mortgage,"34,397.00",0.00,"34,397.00",0.00,109.00,"2,166.00",5.00,62.00,0.00,44.00
17-511994,2,3863,CA,TSG - Trustee Sale Guarantee,TSG,"655,773.01","825,000.00","-169,226.99",2.00,11.00,393.00,7.00,3.00,0.00,0.00
17-511995,2,3863,CA,Title Only,Refinance,"83,000.00",0.00,"83,000.00",0.00,19.00,234.00,2.00,3.00,1.00,45.00
2301-206251,1,3860,VA,Title and Escrow,Reverse Mortgage,"49,780.00","43,276.40","6,503.60",1.00,85.00,"1,277.00",19.00,62.00,0.00,28.00
17-511996,2,3863,CA,LCP - Title Only,Refinance,"61,000.00","140,000.00","-79,000.00",1.00,34.00,623.00,4.00,8.00,0.00,42.00
17-511998,2,3863,CA,LCP & Sub-Escrow,Refinance,"76,200.00","644,000.00","-567,800.00",2.00,55.00,845.00,5.00,15.00,0.00,42.00
2301-206252,1,3860,SC,Title and Escrow,Reverse Mortgage,"267,240.00","149,000.00","118,240.00",1.00,79.00,"1,157.00",20.00,52.00,0.00,59.00
17-512003,2,3862,CA,Title Only,Refinance,"326,800.00","320,000.00","6,800.00",1.00,37.00,684.00,18.00,15.00,0.00,38.00
17-512005,2,3863,CA,Title Only,Refinance,"200,000.00","580,000.00","-380,000.00",1.00,34.00,580.00,19.00,11.00,0.00,60.00
2301-206253,1,3860,VA,Title and Escrow,Reverse Mortgage,"317,754.00",0.00,"317,754.00",0.00,73.00,948.00,20.00,29.00,0.00,30.00
17-512007,2,3863,CA,Title Only,Refinance,"412,500.00","445,000.00","-32,500.00",2.00,40.00,701.00,22.00,21.00,0.00,50.00
2301-206254,1,3860,NV,Title and Escrow,Reverse Mortgage,"104,057.08","205,000.00","-100,942.92",2.00,76.00,"1,542.00",23.00,60.00,0.00,51.00
17-512009,2,3860,OR,Property Report / O&E - Title Only,Uninsured (Info Products),"25,000.00","72,109.26","-47,109.26",1.00,37.00,533.00,3.00,8.00,0.00,25.00
2301-206255,1,3860,NC,Title and Escrow,Reverse Mortgage,"40,132.00",0.00,"40,132.00",0.00,90.00,"1,703.00",18.00,49.00,0.00,36.00
17-512012,2,3863,CA,Title & Sub-Escrow,Refinance,"295,000.00","312,763.00","-17,763.00",1.00,65.00,945.00,17.00,23.00,0.00,39.00
2301-206258,1,3863,FL,Title and Escrow,Reverse Mortgage,"248,400.00","100,000.00","148,400.00",1.00,89.00,"1,934.00",30.00,63.00,0.00,58.00
2301-206266,1,3863,CA,Title and Escrow,Reverse Mortgage,"281,160.00",0.00,"281,160.00",0.00,74.00,"1,348.00",15.00,43.00,0.00,60.00
2301-206267,1,3863,NV,Title and Escrow,Reverse Mortgage,"95,275.00",0.00,"95,275.00",0.00,80.00,"1,428.00",20.00,48.00,0.00,60.00
2301-206268,1,3863,NV,Title and Escrow,Reverse Mortgage,"162,032.00","50,000.00","112,032.00",1.00,89.00,"1,759.00",20.00,58.00,0.00,42.00
17-512016,2,3863,CA,Title & Sub-Escrow,Refinance,"242,000.00","247,000.00","-5,000.00",1.00,50.00,745.00,17.00,13.00,0.00,44.00
17-512017,2,3862,CA,Title & Sub-Escrow,Refinance,"373,900.00","395,750.00","-21,850.00",2.00,58.00,909.00,19.00,25.00,0.00,32.00
17-512018,2,3863,CA,Title & Sub-Escrow,Refinance,"625,510.00","817,450.00","-191,940.00",2.00,56.00,810.00,20.00,13.00,0.00,51.00
2301-206273,1,3863,CA,Title and Escrow,Reverse Mortgage,"182,240.00","321,000.00","-138,760.00",1.00,67.00,984.00,16.00,29.00,0.00,28.00
2301-206274,1,3863,TX,Title and Escrow,Reverse Mortgage,"210,750.00","55,000.00","155,750.00",1.00,76.00,"1,288.00",4.00,30.00,0.00,42.00
2301-206277,1,3863,CA,Title and Escrow,Reverse Mortgage,"194,220.00","222,418.00","-28,198.00",2.00,89.00,"1,593.00",19.00,53.00,0.00,18.00
17-512026,2,3863,CA,Title Only,Refinance,"75,000.00","240,000.00","-165,000.00",1.00,43.00,634.00,20.00,11.00,0.00,39.00
17-512027,2,3862,CA,Title & Full Escrow,Refinance,"414,500.00","429,790.00","-15,290.00",1.00,67.00,"1,061.00",20.00,30.00,0.00,44.00
17-512029,2,3860,NC,Title & Full Escrow,Refinance,"68,400.00","88,350.00","-19,950.00",1.00,69.00,"1,016.00",19.00,20.00,0.00,37.00
17-512030,2,3860,NC,Title & Full Escrow,Refinance,"97,600.00","107,120.00","-9,520.00",1.00,78.00,"1,151.00",20.00,23.00,0.00,30.00
17-512033,2,3862,CA,Reverse Mortgage - Title Only,Refinance,"319,000.00","375,000.00","-56,000.00",1.00,37.00,587.00,17.00,10.00,0.00,52.00
2301-206279,1,3860,GA,Title and Escrow,Reverse Mortgage,"247,775.00","50,000.00","197,775.00",1.00,82.00,"1,238.00",20.00,41.00,0.00,51.00
17-512035,2,3862,CA,Title Only,Refinance,"104,650.00","109,032.00","-4,382.00",1.00,38.00,651.00,18.00,13.00,0.00,30.00
17-512036,2,3863,CA,Title Only,Refinance,"102,000.00","200,000.00","-98,000.00",2.00,48.00,710.00,19.00,14.00,0.00,25.00
17-512037,2,3863,CA,LCP & Sub-Escrow,Refinance,"80,000.00","303,200.00","-223,200.00",1.00,51.00,857.00,5.00,20.00,0.00,32.00
17-512038,2,3863,CA,LCP - Title Only,Refinance,"100,000.00","200,000.00","-100,000.00",2.00,33.00,553.00,6.00,14.00,0.00,25.00
17-512039,2,3863,CA,LCP - Title Only,Refinance,"50,000.00","207,000.00","-157,000.00",1.00,35.00,582.00,4.00,7.00,0.00,53.00
17-512040,2,3863,CA,LCP - Title Only,Refinance,"22,000.00","186,000.00","-164,000.00",1.00,40.00,620.00,4.00,9.00,0.00,35.00
17-512041,2,3863,AZ,Title & Sub-Escrow,Refinance,"70,000.00",607.78,"69,392.22",1.00,74.00,979.00,22.00,30.00,0.00,58.00
17-512045,2,3860,OR,Property Report / O&E & Full Escrow,Uninsured (Info Products),"40,000.00","322,446.67","-282,446.67",1.00,68.00,853.00,4.00,20.00,0.00,42.00
2301-206281,1,3863,CA,Title and Escrow,Reverse Mortgage,"278,640.00","450,000.00","-171,360.00",1.00,64.00,"1,015.00",16.00,32.00,0.00,37.00
2301-206282,1,3860,KS,Title and Escrow,Reverse Mortgage,"625,500.00",0.00,"625,500.00",0.00,60.00,552.00,3.00,14.00,1.00,45.00
2301-206283,1,3860,GA,Title and Escrow,Reverse Mortgage,"347,778.00","215,000.00","132,778.00",3.00,79.00,"1,227.00",22.00,45.00,0.00,15.00
2301-206284,1,3860,IL,Title and Escrow,Reverse Mortgage,"363,000.00",0.00,"363,000.00",0.00,46.00,319.00,2.00,10.00,1.00,45.00
2301-206285,1,3863,TX,Title and Escrow,Reverse Mortgage,"320,000.00","300,240.00","19,760.00",1.00,54.00,626.00,6.00,16.00,1.00,45.00
2301-206286,1,3860,TX,Title and Escrow,Reverse Mortgage,"67,328.00","50,000.00","17,328.00",1.00,84.00,"1,703.00",7.00,44.00,0.00,42.00
2301-206289,1,3860,MO,Title and Escrow,Reverse Mortgage,"116,500.00","60,000.00","56,500.00",1.00,55.00,496.00,18.00,12.00,1.00,45.00
17-512054,2,3863,CA,Title & Sub-Escrow,Refinance,"350,000.00","425,000.00","-75,000.00",2.00,51.00,884.00,20.00,17.00,0.00,42.00
2301-206291,1,3863,CA,Title and Escrow,Reverse Mortgage,"170,190.00","120,679.00","49,511.00",2.00,72.00,"1,307.00",19.00,43.00,0.00,30.00
2301-206292,1,3863,FL,Title and Escrow,Reverse Mortgage,"133,000.00","299,200.00","-166,200.00",2.00,69.00,"1,366.00",31.00,41.00,0.00,25.00
2301-206294,1,3863,CA,Title and Escrow,Reverse Mortgage,"355,909.50","229,000.00","126,909.50",2.00,62.00,"1,173.00",19.00,33.00,0.00,44.00
2301-206295,1,3863,CA,Title and Escrow,Reverse Mortgage,"302,495.00","185,000.00","117,495.00",2.00,65.00,"1,366.00",17.00,49.00,0.00,32.00
2301-206297,1,3863,CA,Title and Escrow,Reverse Mortgage,"304,544.00","562,500.00","-257,956.00",1.00,69.00,"1,142.00",15.00,27.00,0.00,43.00
17-512062,2,3863,CA,Title & Sub-Escrow,Refinance,"214,750.00","224,000.00","-9,250.00",1.00,49.00,810.00,19.00,15.00,0.00,21.00
17-512063,2,3863,CA,Title & Full Escrow,Refinance,"341,625.00","311,258.00","30,367.00",1.00,57.00,892.00,16.00,12.00,0.00,46.00
2301-206299,1,3863,CA,Title and Escrow,Reverse Mortgage,"116,600.00","327,400.00","-210,800.00",2.00,73.00,"1,478.00",17.00,50.00,0.00,43.00
2301-206300,1,3863,CA,Title and Escrow,Reverse Mortgage,"410,953.50","400,000.00","10,953.50",1.00,60.00,"1,172.00",17.00,33.00,0.00,43.00
17-512064,2,3863,CA,Title & Full Escrow,Refinance,"145,000.00","119,900.00","25,100.00",1.00,65.00,963.00,16.00,19.00,0.00,42.00
17-512065,2,3860,MD,Title & Full Escrow,Refinance,"233,000.00","241,539.00","-8,539.00",2.00,66.00,902.00,21.00,18.00,0.00,58.00
2301-206302,1,3860,MO,Title and Escrow,Reverse Mortgage,"85,000.00",0.00,"85,000.00",0.00,53.00,443.00,22.00,8.00,1.00,45.00
2301-206303,1,3860,PA,Title and Escrow,Reverse Mortgage,"70,590.00","56,471.00","14,119.00",1.00,78.00,"1,379.00",21.00,50.00,0.00,36.00
17-512066,2,3860,CA,Title & Full Escrow,Refinance,"83,100.00","97,300.00","-14,200.00",1.00,65.00,"1,062.00",16.00,26.00,0.00,50.00
17-512070,2,3863,CA,Title & Sub-Escrow,Refinance,"100,800.00","90,000.00","10,800.00",1.00,34.00,435.00,18.00,10.00,1.00,45.00
17-512072,2,3860,CA,Title & Full Escrow,Refinance,"173,500.00","273,100.00","-99,600.00",2.00,60.00,819.00,18.00,17.00,0.00,50.00
2301-206305,1,3860,MA,Title and Escrow,Reverse Mortgage,"98,350.00","35,000.00","63,350.00",1.00,92.00,"1,386.00",19.00,48.00,0.00,42.00
2301-206306,1,3860,NC,Title and Escrow,Reverse Mortgage,"55,000.00",0.00,"55,000.00",0.00,99.00,"1,343.00",18.00,50.00,0.00,59.00
17-512075,2,3863,CA,LCP - Title Only,Refinance,"50,000.00","275,000.00","-225,000.00",1.00,31.00,552.00,4.00,10.00,0.00,23.00
17-512076,2,3863,CA,Title & Full Escrow,Refinance,"387,000.00","460,000.00","-73,000.00",3.00,65.00,952.00,21.00,15.00,0.00,21.00
17-512077,2,3863,CA,Title & Sub-Escrow,Refinance,"100,000.00","150,000.00","-50,000.00",1.00,46.00,710.00,16.00,11.00,0.00,35.00
2301-206307,1,3863,CA,Title and Escrow,Reverse Mortgage,"434,276.00","360,000.00","74,276.00",2.00,94.00,"1,546.00",18.00,67.00,0.00,35.00
2301-206310,1,3863,CA,Title and Escrow,Reverse Mortgage,"212,700.00","200,000.00","12,700.00",1.00,65.00,"1,220.00",18.00,29.00,0.00,16.00
2301-206314,1,3863,CA,Title and Escrow,Reverse Mortgage,"400,000.00","525,000.00","-125,000.00",1.00,48.00,429.00,17.00,11.00,1.00,45.00
2301-206316,1,3863,CA,Title and Escrow,Reverse Mortgage,"232,839.00",0.00,"232,839.00",0.00,76.00,"1,248.00",17.00,40.00,0.00,30.00
17-512085,2,3863,CA,LCP - Title Only,Refinance,"75,000.00","168,979.00","-93,979.00",1.00,40.00,654.00,4.00,11.00,0.00,43.00
2301-206317,1,3863,CA,Title and Escrow,Reverse Mortgage,"284,800.00",0.00,"284,800.00",0.00,70.00,"1,103.00",18.00,44.00,0.00,25.00
2301-206318,1,3863,CA,Title and Escrow,Reverse Mortgage,"340,679.00","15,000.00","325,679.00",1.00,82.00,"1,184.00",18.00,51.00,0.00,59.00
2301-206320,1,3863,CA,Title and Escrow,Reverse Mortgage,"460,000.00","502,500.00","-42,500.00",1.00,60.00,543.00,20.00,13.00,1.00,45.00
17-512090,2,3862,CA,Title Only,Refinance,"266,000.00","3,420,402.00","-3,154,402.00",14.00,24.00,360.00,16.00,9.00,1.00,45.00
2301-206322,1,3863,NV,Title and Escrow,Reverse Mortgage,"107,712.00","105,000.00","2,712.00",1.00,81.00,"1,265.00",19.00,39.00,0.00,30.00
2301-206323,1,3860,VA,Title and Escrow,Reverse Mortgage,"246,375.00","83,000.00","163,375.00",1.00,83.00,"1,185.00",20.00,50.00,0.00,36.00
17-512095,2,3860,MN,Title Only,Refinance,"169,083.00","213,807.84","-44,724.84",1.00,65.00,748.00,21.00,18.00,0.00,59.00
17-512096,2,3863,CA,LCP - Title Only,Refinance,"40,000.00",0.00,"40,000.00",0.00,39.00,654.00,4.00,12.00,0.00,41.00
17-512097,2,3863,CA,Title Only,Refinance,"114,592.00","474,950.00","-360,358.00",1.00,48.00,723.00,17.00,11.00,0.00,43.00
17-512098,2,3863,CA,LCP - Title Only,Refinance,"25,000.00","182,400.00","-157,400.00",1.00,35.00,608.00,4.00,8.00,0.00,38.00
17-512102,2,3863,CA,Title & Full Escrow,Refinance,"225,400.00","222,000.00","3,400.00",1.00,62.00,917.00,16.00,21.00,0.00,37.00
2301-206324,1,3863,CA,Title and Escrow,Reverse Mortgage,"418,310.00","635,250.00","-216,940.00",1.00,83.00,"1,337.00",16.00,45.00,0.00,30.00
17-512105,2,3863,CA,LCP - Title Only,Refinance,"80,000.00","224,000.00","-144,000.00",1.00,39.00,609.00,4.00,7.00,0.00,41.00
17-512106,2,3862,CA,Title Only,Refinance,"75,000.00","449,500.00","-374,500.00",1.00,38.00,568.00,20.00,11.00,0.00,34.00
17-512108,2,3863,CA,LCP - Title Only,Refinance,"54,200.00","240,000.00","-185,800.00",1.00,34.00,548.00,4.00,9.00,0.00,35.00
17-512109,2,3862,CA,Title & Full Escrow,Refinance,"173,500.00","175,000.00","-1,500.00",1.00,64.00,"1,194.00",20.00,17.00,0.00,42.00
17-512110,2,3862,CA,Title & Sub-Escrow,Refinance,"242,000.00","245,471.00","-3,471.00",1.00,57.00,968.00,18.00,29.00,0.00,43.00
17-512113,2,3863,CA,LCP - Title Only,Refinance,"50,000.00",0.00,"50,000.00",0.00,31.00,518.00,4.00,10.00,0.00,27.00
2301-206328,1,3863,TX,Title and Escrow,Reverse Mortgage,"76,311.00","62,174.00","14,137.00",1.00,73.00,"1,179.00",5.00,39.00,0.00,58.00
17-512115,2,3863,CA,Title Only,Refinance,"411,000.00","416,000.00","-5,000.00",1.00,44.00,675.00,18.00,18.00,0.00,42.00
17-512116,2,3860,UT,Title & Sub-Escrow,Refinance,"290,000.00","290,700.00",-700.00,1.00,58.00,825.00,23.00,19.00,0.00,42.00
2301-206329,1,3860,ME,Title and Escrow,Reverse Mortgage,"159,933.00","153,300.00","6,633.00",2.00,81.00,"1,695.00",24.00,47.00,0.00,30.00
17-512118,2,3863,CA,Title Only,Refinance,"100,000.00",0.00,"100,000.00",0.00,54.00,"1,030.00",19.00,23.00,0.00,48.00
17-512119,2,3862,CA,Reverse Mortgage - Title Only,Refinance,"555,000.00","750,000.00","-195,000.00",1.00,44.00,802.00,18.00,15.00,0.00,50.00
2301-206330,1,3863,FL,Title and Escrow,Reverse Mortgage,"40,255.00","65,072.29","-24,817.29",2.00,89.00,"1,674.00",27.00,61.00,0.00,42.00
2301-206333,1,3863,CA,Title and Escrow,Reverse Mortgage,"191,981.00","80,000.00","111,981.00",1.00,71.00,"1,280.00",17.00,42.00,0.00,30.00
2301-206335,1,3863,CA,Title and Escrow,Reverse Mortgage,"368,000.00","115,000.00","253,000.00",1.00,79.00,"1,606.00",18.00,52.00,0.00,52.00
2301-206339,1,3860,NV,Title and Escrow,Reverse Mortgage,"116,000.00",0.00,"116,000.00",0.00,82.00,"1,428.00",20.00,48.00,0.00,37.00
2301-206341,1,3863,FL,Title and Escrow,Reverse Mortgage,"66,240.00",0.00,"66,240.00",0.00,76.00,"1,275.00",26.00,30.00,0.00,42.00
2301-206343,1,3860,SC,Title and Escrow,Reverse Mortgage,"113,278.00",0.00,"113,278.00",0.00,70.00,"1,015.00",21.00,39.00,0.00,44.00
2301-206344,1,3863,CA,Title and Escrow,Reverse Mortgage,"251,175.00","376,800.00","-125,625.00",2.00,64.00,"1,108.00",19.00,38.00,0.00,38.00
2301-206346,1,3863,FL,Title and Escrow,Reverse Mortgage,"234,000.00",0.00,"234,000.00",0.00,75.00,"1,277.00",23.00,36.00,0.00,17.00
17-512123,2,3863,CA,LCP & Sub-Escrow,Refinance,"68,000.00","370,000.00","-302,000.00",2.00,50.00,842.00,7.00,15.00,0.00,44.00
17-512125,2,3863,CA,LCP - Title Only,Refinance,"50,000.00","230,000.00","-180,000.00",1.00,35.00,616.00,4.00,8.00,0.00,41.00
2301-206350,1,3863,CA,Title and Escrow,Reverse Mortgage,"265,000.00","187,500.00","77,500.00",1.00,50.00,424.00,16.00,8.00,1.00,45.00
17-512129,2,3863,CA,Title & Sub-Escrow,Refinance,"456,000.00","550,000.00","-94,000.00",1.00,60.00,"1,073.00",19.00,31.00,0.00,37.00
17-512130,2,3863,CA,Title Only,Refinance,"169,312.00","182,841.00","-13,529.00",1.00,39.00,626.00,17.00,11.00,0.00,44.00
2301-206354,1,3863,CA,Title and Escrow,Reverse Mortgage,"500,000.00",0.00,"500,000.00",0.00,51.00,478.00,17.00,12.00,1.00,45.00
2301-206355,1,3863,CA,Title and Escrow,Reverse Mortgage,"174,160.00","210,000.00","-35,840.00",2.00,67.00,"1,341.00",19.00,41.00,0.00,42.00
2301-206357,1,3860,KS,Title and Escrow,Reverse Mortgage,"229,000.00",0.00,"229,000.00",0.00,63.00,785.00,22.00,24.00,1.00,45.00
2301-206358,1,3860,CO,Title and Escrow,Reverse Mortgage,"178,200.00","153,873.00","24,327.00",1.00,79.00,"1,170.00",20.00,39.00,0.00,34.00
2301-206359,1,3860,AL,Title and Escrow,Reverse Mortgage,"51,552.00",0.00,"51,552.00",0.00,82.00,"1,292.00",19.00,47.00,0.00,48.00
17-512136,2,3860,CO,Property Report / O&E - Title Only,Uninsured (Info Products),"44,000.00","352,000.00","-308,000.00",1.00,37.00,523.00,4.00,7.00,0.00,28.00
2301-206361,1,3860,OH,Title and Escrow,Reverse Mortgage,"72,875.00","124,000.00","-51,125.00",1.00,79.00,"1,043.00",20.00,32.00,0.00,50.00
2301-206364,1,3860,TN,Title and Escrow,Reverse Mortgage,"79,062.50",0.00,"79,062.50",0.00,81.00,"1,193.00",21.00,45.00,0.00,38.00
2301-206365,1,3863,CA,Title and Escrow,Reverse Mortgage,"329,013.00","348,250.00","-19,237.00",2.00,79.00,"1,376.00",19.00,41.00,0.00,14.00
2301-206367,1,3863,CA,Title and Escrow,Reverse Mortgage,"365,980.00","435,478.50","-69,498.50",1.00,78.00,"1,398.00",17.00,47.00,0.00,34.00
2301-206369,1,3863,CA,Title and Escrow,Reverse Mortgage,"389,061.00","544,185.00","-155,124.00",1.00,73.00,"1,452.00",17.00,45.00,0.00,41.00
2301-206371,1,3863,CA,Title and Escrow,Reverse Mortgage,"192,150.00","210,000.00","-17,850.00",1.00,84.00,"1,189.00",15.00,45.00,0.00,29.00
17-512154,2,3863,CA,LCP - Title Only,Refinance,"50,000.00","408,000.00","-358,000.00",1.00,40.00,646.00,4.00,14.00,0.00,20.00
2301-206373,1,3863,TX,Title and Escrow,Reverse Mortgage,"84,234.00","63,195.00","21,039.00",1.00,87.00,"1,430.00",5.00,32.00,0.00,31.00
2301-206375,1,3863,CA,Title and Escrow,Reverse Mortgage,"800,000.00",0.00,"800,000.00",0.00,42.00,282.00,1.00,4.00,1.00,45.00
2301-206376,1,3863,CA,Title and Escrow,Reverse Mortgage,"263,000.00","317,091.05","-54,091.05",9.00,46.00,573.00,27.00,22.00,1.00,45.00
17-512155,2,3863,CA,LCP - Title Only,Refinance,"30,000.00","196,000.00","-166,000.00",1.00,34.00,519.00,4.00,11.00,0.00,22.00
2301-206378,1,3863,CA,Title and Escrow,Reverse Mortgage,"328,000.00","108,000.00","220,000.00",1.00,55.00,535.00,22.00,18.00,1.00,45.00
17-512157,2,3860,WA,Property Report / O&E - Title Only,Uninsured (Info Products),"100,000.00","562,500.00","-462,500.00",1.00,37.00,513.00,4.00,8.00,0.00,38.00
2301-206379,1,3860,VA,Title and Escrow,Reverse Mortgage,"130,000.00","34,673.17","95,326.83",6.00,51.00,539.00,30.00,11.00,1.00,45.00
17-512159,2,3863,CA,Title Only,Refinance,"80,000.00","84,600.00","-4,600.00",1.00,37.00,591.00,18.00,10.00,0.00,20.00
17-512162,2,3860,CO,Property Report / O&E - Title Only,Uninsured (Info Products),"131,500.00","239,000.00","-107,500.00",1.00,37.00,524.00,5.00,8.00,0.00,38.00
17-512163,2,3863,CA,Title Only,Refinance,"138,000.00","560,000.00","-422,000.00",1.00,39.00,683.00,17.00,7.00,0.00,41.00
17-512165,2,3862,CA,LCP - Title Only,Refinance,"100,000.00",0.00,"100,000.00",0.00,25.00,384.00,4.00,5.00,1.00,45.00
17-512168,2,3862,CA,Title & Full Escrow,Refinance,"138,500.00","122,200.00","16,300.00",1.00,63.00,984.00,22.00,20.00,0.00,30.00
17-512170,2,3863,CA,Title Only,Refinance,"107,000.00","107,250.00",-250.00,1.00,39.00,578.00,18.00,14.00,0.00,48.00
17-512171,2,3860,MD,Title & Full Escrow,Refinance,"166,700.00",0.00,"166,700.00",0.00,44.00,232.00,2.00,5.00,1.00,45.00
17-512177,2,3860,WI,Title & Full Escrow,Refinance,"163,500.00",0.00,"163,500.00",0.00,39.00,210.00,2.00,4.00,1.00,45.00
2301-206383,1,3860,MD,Title and Escrow,Reverse Mortgage,"675,000.00",0.00,"675,000.00",0.00,49.00,279.00,2.00,8.00,1.00,45.00
2301-206384,1,3863,CA,Title and Escrow,Reverse Mortgage,"222,216.00","173,000.00","49,216.00",1.00,63.00,"1,301.00",19.00,35.00,0.00,42.00
2301-206385,1,3860,GA,Title and Escrow,Reverse Mortgage,"40,588.00",0.00,"40,588.00",0.00,85.00,"1,539.00",20.00,35.00,0.00,42.00
2301-206386,1,3860,VA,Title and Escrow,Reverse Mortgage,"170,370.00","154,000.00","16,370.00",2.00,74.00,"1,346.00",24.00,70.00,0.00,50.00
